id,start_lat,start_lng,end_lat,end_lng
2531,-6.18469400,106.94532100,-6.19004800,106.95894100
2532,-6.26242200,106.88720000,-6.26242000,106.88735300
2533,-6.12437300,106.90566700,-6.12360800,106.90565100
2534,-6.21972100,106.87422300,-6.21706300,106.87272900
2535,-6.20437600,106.93465800,-6.19879800,106.93752300
2536,-6.27854000,106.84537500,-6.27178300,106.84647100
2537,-6.39472200,106.79589600,-6.39465600,106.80227300
2538,-6.27152200,106.75780300,-6.28177300,106.76151800
2539,-6.18953500,107.00771800,-6.18967000,107.01283700
2540,-6.39350500,106.83588700,-6.39202900,106.83536100
2541,-6.22007900,106.93987500,-6.21546200,106.93917000
2542,-6.22091600,106.92663100,-6.22376100,106.92696800
2543,-6.24973500,106.90850700,-6.25011200,106.90631800
2544,-6.20075700,106.64034300,-6.19805700,106.64025300
2545,-6.15577300,106.86936400,-6.15267800,106.87132800
2546,-6.27985800,106.83391700,-6.27780900,106.83874200
2547,-6.17692100,106.90630000,-6.17070600,106.91002100
2548,-6.22037300,106.92395400,-6.19654100,106.92225500
2549,-6.30495900,106.82078500,-6.30400800,106.82335900
2550,-6.24339600,106.72691500,-6.24206900,106.73154800
2551,-6.17464000,106.77239400,-6.17695000,106.77430100
2552,-6.21528800,106.84391100,-6.21138800,106.84224800
2553,-6.32650900,106.88794500,-6.33372800,106.88977200
2554,-6.26220600,106.75381200,-6.24690200,106.74405000
2555,-6.23100200,106.80968200,-6.23488100,106.80939900
2556,-6.24166700,106.89696500,-6.24377200,106.89852700
2557,-6.13159000,106.86283600,-6.13017700,106.86114600
2558,-6.19354700,106.88996300,-6.19347000,106.89391600
2559,-6.11234300,106.75398800,-6.10642400,106.75267000
2560,-6.17261600,106.81444600,-6.16995100,106.81662000
2561,-6.32467800,106.75691600,-6.32390700,106.76544300
2562,-6.35481500,106.81054600,-6.36170900,106.81686300
2563,-6.14036200,106.77554200,-6.13956400,106.76521900
2564,-6.26859300,106.97767600,-6.26942400,106.98684300
2565,-6.22488100,106.85512000,-6.21823700,106.84961000
2566,-6.22488500,106.77852100,-6.22485600,106.77793600
2567,-6.23110600,106.87625100,-6.23193800,106.87471400
2568,-6.21806100,106.93537600,-6.22229800,106.93332300
2569,-6.16917400,106.81943300,-6.16915100,106.81559000
2570,-6.24266800,106.78787800,-6.23838800,106.77881400
2571,-6.17655300,106.82059800,-6.17555800,106.82050000
2572,-6.24962600,106.73824900,-6.26131200,106.73884300
2573,-6.12423600,106.79805000,-6.12713900,106.79284500
2574,-6.13993800,106.82258800,-6.14222100,106.82870000
2575,-6.26941600,106.99961400,-6.27029300,107.00141800
2576,-6.17425400,106.71101300,-6.17695900,106.71018100
2577,-6.23372100,106.58325300,-6.23273200,106.58572000
2578,-6.30003100,106.74650300,-6.30445700,106.74182800
2579,-6.17565600,106.84341400,-6.17084200,106.84281400
2580,-6.25556300,106.84801400,-6.25355300,106.84154400
2581,-6.38248100,106.80682600,-6.37751100,106.80637600
2582,-6.29281100,106.79510600,-6.28722400,106.80067900
2583,-6.16863700,106.82556600,-6.17115300,106.82602200
2584,-6.23841800,107.00003000,-6.23215300,106.99908800
2585,-6.24585000,106.75699100,-6.24200100,106.76486700
2586,-6.16739700,106.78456200,-6.16517700,106.78305200
2587,-6.21473100,106.91497600,-6.21505300,106.91776100
2588,-6.13482600,106.85542500,-6.13596800,106.86488800
2589,-6.19429400,106.82879800,-6.19022800,106.82892100
2590,-6.15481400,106.84696700,-6.15758700,106.84352700
2591,-6.30279400,106.75936400,-6.29267200,106.75231800
2592,-6.37963000,106.95665600,-6.38077200,106.95452700
2593,-6.32195000,106.74304400,-6.32244100,106.74334300
2594,-6.26311900,106.77686300,-6.26681800,106.78374400
2595,-6.34971100,106.74964600,-6.34548700,106.74360200
2596,-6.18222300,106.81661100,-6.18532500,106.81531200
2597,-6.26855900,106.84942800,-6.25931000,106.85510700
2598,-6.16837700,106.78586300,-6.16259200,106.77822200
2599,-6.36660100,106.88876900,-6.36917400,106.89509800
2600,-6.23266300,106.87546100,-6.23275000,106.87682700
2601,-6.22763000,106.68940300,-6.21636900,106.69007400
2602,-6.23639200,106.85759000,-6.23678400,106.85138400
2603,-6.23927600,106.79074300,-6.23936100,106.79024900
2604,-6.18947400,106.85954500,-6.18896300,106.86099100
2605,-6.27133900,106.92242600,-6.27213400,106.91914000
2606,-6.22718400,106.92935300,-6.22906600,106.93065000
2607,-6.25572600,106.91147200,-6.24894800,106.90946100
2608,-6.17006300,106.76761300,-6.17680600,106.77053300
2609,-6.24249900,106.82562500,-6.25480900,106.82767000
2610,-6.20061000,106.78548000,-6.20091300,106.78263500
2611,-6.27378500,106.74470100,-6.27082700,106.73260600
2612,-6.20936300,106.82979800,-6.20934900,106.82676300
2613,-6.23331300,106.90874800,-6.23421100,106.91306200
2614,-6.20404200,106.92202600,-6.21236900,106.92311900
2615,-6.42013100,106.82835400,-6.41533300,106.82279100
2616,-6.17824300,106.71171700,-6.18051900,106.70618800
2617,-6.19787300,106.89071100,-6.19570400,106.89113800
2618,-6.21553000,106.82002000,-6.21612400,106.82126900
2619,-6.17679800,106.87481100,-6.17856100,106.87223000
2620,-6.21988300,106.78028000,-6.22377400,106.78437000
2621,-6.23652800,106.99857300,-6.23409900,106.99464800
2622,-6.24621900,106.81793200,-6.24982900,106.82160900
2623,-6.21926700,106.77173000,-6.21870800,106.77045900
2624,-6.13377100,106.79477900,-6.14120600,106.79359600
2625,-6.18160900,106.72943200,-6.18246000,106.73146900
2626,-6.31362900,106.90342600,-6.31575700,106.90425800
2627,-6.13455400,106.85348200,-6.13079200,106.85366700
2628,-6.22446300,106.84224500,-6.22436800,106.84255300
2629,-6.20358200,106.71765500,-6.20934600,106.71988000
2630,-6.38685900,106.87397800,-6.37944100,106.86684100
2631,-6.23112600,106.85264600,-6.22932400,106.85150300
2632,-6.32498100,106.69661800,-6.32360200,106.69690300
2633,-6.14262300,106.79577300,-6.14155300,106.81336300
2634,-6.22335600,106.68187600,-6.23211800,106.68112800
2635,-6.19392200,106.82517200,-6.19050000,106.82564500
2636,-6.22915600,106.79627600,-6.22756700,106.80091000
2637,-6.18833000,106.88103700,-6.18920300,106.87756500
2638,-6.37989600,106.82617900,-6.37978100,106.82250600
2639,-6.14551300,106.67676000,-6.14346000,106.67601500
2640,-6.16007000,106.86227800,-6.15889600,106.86742500
2641,-6.39579700,106.83665700,-6.39916100,106.84223100
2642,-6.27927500,106.83914000,-6.28401900,106.83933300
2643,-6.13849800,106.86316200,-6.13670800,106.86086900
2644,-6.23331100,106.77179300,-6.23802100,106.76941900
2645,-6.32288700,106.77550500,-6.31791000,106.77300200
2646,-6.20151200,106.81587700,-6.19648400,106.81317600
2647,-6.23281000,106.67999200,-6.22869000,106.67254300
2648,-6.25251900,106.79732500,-6.24768000,106.79895200
2649,-6.19896200,106.75904400,-6.19317900,106.75546500
2650,-6.39273100,106.77262500,-6.39731300,106.78155300
2651,-6.20910100,106.71948300,-6.21433100,106.72405500
2652,-6.21891400,106.95607900,-6.21543000,106.95845300
2653,-6.26720900,106.97802100,-6.26780500,106.97325700
2654,-6.27343300,106.71106600,-6.27861300,106.70049300
2655,-6.21503600,106.82872500,-6.21393400,106.82666600
2656,-6.24812800,106.77264600,-6.23805300,106.77009100
2657,-6.23035700,106.91002300,-6.22626400,106.91507300
2658,-6.23841800,106.71343000,-6.23981300,106.71755600
2659,-6.19365300,106.83626500,-6.19543300,106.83998500
2660,-6.16549500,106.81165200,-6.16526500,106.81582300
2661,-6.29532000,107.00126100,-6.28593700,107.00102300
2662,-6.30325600,106.75675300,-6.30277900,106.76015800
2663,-6.27642500,106.74953800,-6.27840500,106.75208700
2664,-6.26610100,106.67103800,-6.26449800,106.67301800
2665,-6.31256200,106.79648800,-6.31619400,106.79597900
2666,-6.26590700,106.87714000,-6.25695500,106.87031500
2667,-6.19271400,106.74347400,-6.18476400,106.73503900
2668,-6.24944000,106.80810200,-6.26014700,106.80552100
2669,-6.23876600,106.63341500,-6.23378900,106.63546900
2670,-6.39905900,106.81987200,-6.40058400,106.81878000
2671,-6.25598300,106.86339600,-6.25999100,106.85757500
2672,-6.17115600,106.79415100,-6.17408000,106.79679600
2673,-6.17791900,106.89641300,-6.17473100,106.89814500
2674,-6.24703800,106.99336800,-6.24683900,106.98804900
2675,-6.21082200,106.87075500,-6.20634400,106.87152700
2676,-6.23611100,106.78045800,-6.23361200,106.78088600
2677,-6.34950100,106.89314200,-6.34834700,106.89417600
2678,-6.22511800,106.83845200,-6.22498700,106.83957000
2679,-6.19673900,106.78221400,-6.21281100,106.78248800
2680,-6.33436000,106.94713600,-6.33433900,106.94861000
2681,-6.24794100,106.92768500,-6.28605200,106.83226400
2682,-6.21298300,106.85342200,-6.21566500,106.84744700
2683,-6.18388400,106.81432900,-6.18115300,106.81325100
2684,-6.14812500,106.72938900,-6.15597600,106.73093700
2685,-6.26899300,106.92882400,-6.27640700,106.92905000
2686,-6.20048100,106.81509200,-6.19839300,106.81434100
2687,-6.24831700,106.58142600,-6.23589500,106.58052800
2688,-6.29259500,106.80405600,-6.28285600,106.79539500
2689,-6.30116500,106.71468700,-6.30386900,106.72413900
2690,-6.30202500,106.59367900,-6.30004900,106.59097500
2691,-6.29004000,106.80176000,-6.28331100,106.79628800
2692,-6.14332800,106.78979400,-6.14358600,106.78714600
2693,-6.17811900,106.91676200,-6.17592800,106.91237200
2694,-6.21569000,107.02428300,-6.21168900,107.02557800
2695,-6.13845700,106.86651500,-6.13229500,106.87067100
2696,-6.20585900,106.81728400,-6.20497500,106.80948600
2697,-6.28943300,106.77620000,-6.29018000,106.77104000
2698,-6.18548200,106.77363200,-6.18183900,106.77990600
2699,-6.56133800,106.82727800,-6.55555700,106.82382800
2700,-6.27156100,106.74156500,-6.26950600,106.73780100
2701,-6.34768900,106.77935500,-6.35364700,106.77992900
2702,-6.11886100,106.90358700,-6.11921200,106.90124400
2703,-6.13298000,106.73438500,-6.13110400,106.73665600
2704,-6.12318500,106.65441500,-6.13013400,106.65690600
2705,-6.13365800,106.79286000,-6.13642000,106.80236300
2706,-6.31723800,106.81606800,-6.31615600,106.81366700
2707,-6.13303300,106.74906800,-6.12987100,106.75365400
2708,-6.18119500,106.90776100,-6.17554200,106.91165500
2709,-6.26006200,106.68651700,-6.25938000,106.69454200
2710,-6.18407900,106.81447200,-6.17480900,106.81116000
2711,-6.25562800,106.85240600,-6.25379900,106.84246600
2712,-6.36675300,106.75875800,-6.36923700,106.76589300
2713,-6.16360900,106.90356000,-6.16596500,106.90780800
2714,-6.14941100,106.81651100,-6.14795800,106.80527400
2715,-6.16730000,106.90119100,-6.16961100,106.90360100
2716,-6.22491900,106.85462300,-6.21972300,106.85289300
2717,-6.33319900,106.78289300,-6.32840100,106.78490300
2718,-6.23514500,106.82590300,-6.23890600,106.82622700
2719,-6.23934500,106.88819500,-6.23787000,106.88535600
2720,-6.22124300,106.69471900,-6.21609800,106.69546500
2721,-6.14839600,106.83289200,-6.14474700,106.83589800
2722,-6.28444300,106.81208600,-6.28474100,106.81885800
2723,-6.25421900,106.83225200,-6.25425600,106.82957300
2724,-6.29678800,106.93233500,-6.29375800,106.92535100
2725,-6.18059800,106.70208100,-6.17750600,106.71544300
2726,-6.22834200,106.95069400,-6.22386100,106.95126900
2727,-6.26221200,106.70939700,-6.26694400,106.72329200
2728,-6.31039100,106.78108800,-6.32505700,106.78817400
2729,-6.28318000,106.79286300,-6.28359700,106.79410900
2730,-6.34369500,106.73403200,-6.34383000,106.73503700
2731,-6.30237300,106.80013100,-6.30751000,106.79964500
2732,-6.17111700,106.87902800,-6.17181500,106.87739400
2733,-6.30435000,106.78163500,-6.29342000,106.77279500
2734,-6.29673500,106.78705200,-6.30909700,106.79531000
2735,-6.17390800,106.78617200,-6.17956500,106.78370900
2736,-6.18601700,106.89848900,-6.18749800,106.89947600
2737,-6.24875100,106.79459400,-6.25294800,106.79460500
2738,-6.26502300,106.94457100,-6.27280900,106.94808600
2739,-6.30440500,106.82087600,-6.30406600,106.81992800
2740,-6.13169300,106.91373000,-6.13268800,106.91085000
2741,-6.26048700,106.81155400,-6.26649200,106.81590100
2742,-6.15266400,106.79533100,-6.15538900,106.80180600
2743,-6.22831200,106.84739100,-6.23212600,106.85287800
2744,-6.15579500,106.81793300,-6.15792800,106.81489100
2745,-6.17610100,106.86168400,-6.18735900,106.85977400
2746,-6.21789100,106.76268600,-6.20849000,106.76399100
2747,-6.24058600,106.85292300,-6.24364300,106.86683900
2748,-6.15583500,106.77655900,-6.15231500,106.78086700
2749,-6.35624000,106.84559900,-6.36338200,106.84547100
2750,-6.13967000,106.69167300,-6.14119700,106.69415800
2751,-6.24033600,106.93443800,-6.23247600,106.93166900
2752,-6.29217400,106.70591100,-6.29260300,106.70092000
2753,-6.38196100,106.82995800,-6.37990700,106.83079700
2754,-6.17698800,106.74258800,-6.17512000,106.73428300
2755,-6.15549300,106.85326600,-6.15735600,106.85249500
2756,-6.30382100,106.86060600,-6.30286200,106.86310400
2757,-6.30586000,106.68058400,-6.29690400,106.67951000
2758,-6.13715900,106.84178300,-6.13397800,106.83832300
2759,-6.15964700,106.85534700,-6.15744700,106.85666300
2760,-6.22333000,106.88835200,-6.22541200,106.88924400
2761,-6.23919800,106.79496000,-6.24129800,106.79612200
2762,-6.26918700,107.08578600,-6.27244400,107.09081100
2763,-6.28929600,106.77654600,-6.28946100,106.77390500
2764,-6.29445200,106.99736500,-6.29349200,106.99585200
2765,-6.22407500,106.85176000,-6.22185800,106.85386400
2766,-6.36674400,106.87700000,-6.36778400,106.87132500
2767,-6.25747600,106.81328000,-6.25544000,106.81159700
2768,-6.23423500,106.81079500,-6.23852600,106.81084300
2769,-6.29664200,106.90476200,-6.30517800,106.92180300
2770,-6.16105100,106.86932100,-6.16126000,106.86781700
2771,-6.27626900,106.77677100,-6.26880500,106.77374700
2772,-6.30322400,106.68075600,-6.29934300,106.67575500
2773,-6.24495700,106.78870300,-6.24494000,106.78469200
2774,-6.29626500,106.92135300,-6.30376500,106.93197000
2775,-6.21614100,106.79679800,-6.20744700,106.79768700
2776,-6.25043900,106.80890900,-6.24761000,106.81502700
2777,-6.31875800,106.83580200,-6.31840200,106.83483900
2778,-6.37549500,106.91134900,-6.37320100,106.91329000
2779,-6.22241600,106.97989000,-6.21568600,106.96648700
2780,-6.21705000,106.83587500,-6.21791200,106.83614000
2781,-6.19514400,106.75593200,-6.19827900,106.75927200
2782,-6.28685600,106.77943500,-6.28783600,106.77344000
2783,-6.24250600,106.79119200,-6.23830700,106.77713400
2784,-6.24487600,106.85165400,-6.24432000,106.85512100
2785,-6.27417200,106.77522300,-6.27450300,106.77850900
2786,-6.18457800,106.90783700,-6.18245100,106.91508300
2787,-6.18010800,106.74261900,-6.18202100,106.73286800
2788,-6.26297900,106.72786100,-6.26328300,106.72601800
2789,-6.13039500,106.85472000,-6.12706500,106.85523700
2790,-6.23663900,106.85698000,-6.24225600,106.86282600
2791,-6.11562300,106.88510900,-6.10820100,106.88536000
2792,-6.18217900,106.78756500,-6.17523900,106.78523300
2793,-6.25015900,106.95303600,-6.25246600,106.95236000
2794,-6.47593100,106.82899800,-6.48456100,106.84334600
2795,-6.17632300,106.67800000,-6.17025600,106.67960900
2796,-6.27076500,106.79537200,-6.27455800,106.79765800
2797,-6.30623900,106.86510500,-6.31509300,106.87130800
2798,-6.12026000,106.79216000,-6.11572700,106.79250300
2799,-6.16511100,106.78037000,-6.16602900,106.76416300
2800,-6.26227900,106.88694100,-6.26249800,106.88739300
2801,-6.20115700,106.72780600,-6.19491600,106.72433500
2802,-6.15031600,106.87960000,-6.14499400,106.87563800
2803,-6.29835300,106.77975800,-6.29981800,106.77762300
2804,-6.14911300,106.70273300,-6.15420800,106.70328300
2805,-6.17795100,106.84144900,-6.18146400,106.83817500
2806,-6.15670100,106.91172200,-6.15498300,106.91138500
2807,-6.18979800,106.88344100,-6.18318900,106.87716100
2808,-6.34460800,106.87101200,-6.34638900,106.87296300
2809,-6.19580900,106.85038200,-6.19676900,106.85195200
2810,-6.37002600,106.89614600,-6.37024800,106.89363400
2811,-6.25579500,106.75636500,-6.25167000,106.75807300
2812,-6.24885000,106.71374300,-6.26314200,106.72456600
2813,-6.18184400,106.79806800,-6.18335200,106.80002300
2814,-6.16221300,106.85116800,-6.16687500,106.85569300
2815,-6.25570000,106.78957900,-6.25054600,106.79242800
2816,-6.31736600,106.65021400,-6.32103600,106.65440500
2817,-6.33162100,106.67668700,-6.32901600,106.67350600
2818,-6.19499200,106.84056100,-6.19491700,106.84121200
2819,-6.10960000,106.77717900,-6.10947700,106.77939900
2820,-6.27467300,106.72484800,-6.27157300,106.72378600
2821,-6.31594000,106.76489300,-6.32313700,106.76944700
2822,-6.23448600,106.90499100,-6.23547000,106.90808600
2823,-6.19991600,106.85011100,-6.20603600,106.85714800
2824,-6.23520200,106.93748700,-6.24151900,106.94557000
2825,-6.26797600,106.83108200,-6.26611100,106.83052100
2826,-6.37810600,106.83503600,-6.37674200,106.84204900
2827,-6.27866100,106.86999000,-6.27842100,106.86981200
2828,-6.28687400,106.77401000,-6.28648800,106.77137300
2829,-6.23762900,106.99987400,-6.23732200,106.99951400
2830,-6.20411900,106.85739300,-6.20844300,106.86220000
2831,-6.21770500,106.77678400,-6.22042800,106.78153100
2832,-6.24296300,106.85846500,-6.24585300,106.85866600
2833,-6.14888400,106.82461000,-6.15587500,106.82748900
2834,-6.25763400,106.81330500,-6.26119100,106.81560700
2835,-6.23849600,106.92219700,-6.23568200,106.92103700
2836,-6.20182800,106.78734000,-6.20701200,106.79054900
2837,-6.23470100,106.85697300,-6.23899100,106.85721500
2838,-6.31915300,106.79023900,-6.31560300,106.79547000
2839,-6.25927300,106.82889200,-6.25697400,106.82351000
2840,-6.26292300,106.79843200,-6.26771900,106.79497400
2841,-6.17822300,106.79564300,-6.17767500,106.79913400
2842,-6.26292600,106.84321900,-6.26861600,106.84596400
2843,-6.27300900,106.74613300,-6.27976100,106.74980100
2844,-6.31081000,106.92531500,-6.30661400,106.92377900
2845,-6.18177600,106.83715500,-6.18435600,106.83944100
2846,-6.18469800,106.79641000,-6.18232900,106.79526500
2847,-6.37566300,106.82474800,-6.36904600,106.81792800
2848,-6.17732300,106.78368500,-6.18034000,106.78540100
2849,-6.18389500,106.91028500,-6.17110000,106.90295300
2850,-6.19104600,106.75633000,-6.19237300,106.75570800
2851,-6.25099900,107.01059300,-6.24600600,107.00674500
2852,-6.14145800,106.86048700,-6.14614800,106.87307400
